name,number,area,price,mean_prc,lon,lat,location
门头沟 - 远洋新天地公寓,6,45.0,2616.6666666666665,58.0,116.49296299999999,39.912647,门头沟
门头沟 - 黑山东街,1,45.0,2600.0,57.0,116.0976,39.937915000000004,门头沟
门头沟 - 龙山家园,5,52.4,3060.0,58.8,116.096648,39.935175,门头沟
顺义 - 三山新新家园,3,74.33333333333333,4400.0,58.666666666666664,116.53533499999999,40.096641999999996,顺义
顺义 - 东亚创展国际,20,61.5,3915.0,63.3,116.55612799999999,40.11852199999999,顺义
顺义 - 东亚首航国际公寓,6,49.333333333333336,3050.0,61.833333333333336,116.59765500000002,40.129687999999994,顺义
顺义 - 中景江山赋,6,65.16666666666667,4200.0,63.666666666666664,116.55298799999998,40.110881,顺义
顺义 - 中铁花溪渡,1,20.0,1125.0,56.0,116.65649099999999,40.184992,顺义
顺义 - 义宾北区,3,56.0,3433.3333333333335,60.333333333333336,116.64906200000001,40.133226,顺义
顺义 - 仓上小区,2,42.5,2400.0,59.0,116.658569,40.113281,顺义
顺义 - 前进花园石门苑,1,72.0,4000.0,55.0,116.63171799999999,40.131431,顺义
顺义 - 北京苏活,2,56.5,3750.0,65.5,116.63148999999999,40.075671,顺义
顺义 - 南竺园,1,75.0,4500.0,60.0,116.59241599999999,40.041871,顺义
顺义 - 双裕东区,2,72.0,4400.0,60.5,116.556026,40.108852,顺义
顺义 - 双裕小区,1,75.0,4500.0,60.0,116.55431899999999,40.108349,顺义
顺义 - 合景香悦四季,3,33.0,1833.3333333333333,55.0,116.65634299999999,40.181329999999996,顺义
顺义 - 吉祥·雅筑,1,60.0,3500.0,58.0,116.539128,40.088989,顺义
顺义 - 吉祥花园,5,75.4,4740.0,62.4,116.553614,40.087073,顺义
顺义 - 吉祥雅筑,1,60.0,3800.0,63.0,116.539128,40.088989,顺义
顺义 - 名都园,1,78.0,5300.0,67.0,116.537552,40.070669,顺义
顺义 - 后街花园,4,69.75,4150.0,59.25,116.539341,40.106999,顺义
顺义 - 天恒花园,1,73.0,4500.0,61.0,116.560275,40.069057,顺义
顺义 - 天裕昕园,1,56.0,3100.0,55.0,116.527404,40.085328999999994,顺义
顺义 - 宝龙国际公寓,1,60.0,3500.0,58.0,116.55046100000001,40.095846,顺义
顺义 - 建新北区,1,40.0,2300.0,57.0,116.654397,40.123587,顺义
顺义 - 建新南区,5,48.6,2760.0,57.2,116.65511999999998,40.120438,顺义
顺义 - 当代北辰悦MOMA,2,51.5,2950.0,58.5,116.636622,40.137169,顺义
顺义 - 怡馨家园,2,50.0,2850.0,56.5,116.648131,40.119679,顺义
顺义 - 燕翔西里,2,54.0,3750.0,69.0,116.59128999999999,40.046191,顺义
顺义 - 红杉一品,1,70.0,4000.0,57.0,116.647081,40.123847,顺义
顺义 - 绿地启航国际(顺义),3,70.0,4066.6666666666665,58.0,116.556978,40.117131,顺义
顺义 - 翠竹新村,4,57.75,3400.0,58.5,116.564568,40.05795300000001,顺义
顺义 - 翼之城公寓,3,56.0,3566.6666666666665,63.333333333333336,116.641097,40.046207,顺义
顺义 - 聚通嘉园二期国展公馆,1,70.0,4200.0,60.0,116.539341,40.107981,顺义
顺义 - 裕祥花园,4,73.25,4400.0,59.5,116.547724,40.103499,顺义
顺义 - 西辛北区,3,55.333333333333336,3700.0,66.33333333333333,116.64340399999999,40.139844000000004,顺义
顺义 - 西辛南区,5,60.0,3620.0,60.4,116.643183,40.134071999999996,顺义
顺义 - 观林阁,4,60.0,3850.0,63.75,116.545022,40.102582,顺义
顺义 - 金地悦景台,5,60.0,3820.0,63.2,116.537989,40.103905,顺义
顺义 - 马可汇,2,65.0,3550.0,54.5,116.619295,40.132138,顺义
顺义 - 龙湖香醍漫步公寓,1,38.0,2200.0,57.0,116.66566499999999,40.206579,顺义
