,lon,lat,name,number
3398,116.249889,39.931152,海淀 - 中国房子,23
3399,116.330750,39.947801,海淀 - 中国气象局小区,4
3400,116.171142,40.055439,海淀 - 中国铁建·环保嘉苑,3
3401,116.337665,39.946386,海淀 - 中国银行宿舍,4
3402,116.305205,39.921085,海淀 - 中塔园小区,7
3403,116.31427,39.952744,海淀 - 中央民族大学家属院,59
3404,116.259149,40.051702,海淀 - 中海枫涟山庄,37
3405,116.314911,39.945237,海淀 - 中海紫金苑,24
3406,116.301780,39.936466,海淀 - 中海雅园怡心阁,3
3407,116.320844,39.928983,海淀 - 中海馥园,17
3408,116.307085,39.981483,海淀 - 中湾国际公寓,147
3409,116.31824,39.979065,海淀 - 中科院黄庄小区,1
3410,116.377757,39.980002,海淀 - 中鑫嘉园,112
3411,116.301499,39.93555,海淀 - 中海雅园,68
3412,116.302621,39.966272,海淀 - 中铁置业翰庭,19
3413,116.286322,40.022047,海淀 - 丰泽盈和,2
3414,116.259832,39.925956,海淀 - 中昊家园,2
3415,116.241487,39.929221,海淀 - 丹青府,6
3416,116.331593,39.903792,海淀 - 中联部宿舍,8
3417,116.323853,39.934195,海淀 - 主语城,23
3418,116.323164,39.934203,海淀 - 主语家园,17
3419,116.323535,39.979117,海淀 - 中科院东南小区,64
3420,116.325869,39.901997,海淀 - 乔建里,19
3421,116.325869,39.901997,海淀 - 乔建里小区,8
3422,116.262175,39.927551,海淀 - 乐府江南,47
3423,116.365911,39.999387,海淀 - 二里庄北里,12
3424,116.276400,39.942520,海淀 - 云会里金雅园,7
3425,116.368486,39.952108,海淀 - 五月华庭,16
3426,116.369401,40.063136,海淀 - 五机床宿舍,1
3427,116.368428,39.994753,海淀 - 二里庄小区,35
3428,116.261079,40.045145,海淀 - 五矿万科如园,41
3429,116.27079,39.934226,海淀 - 五路居小区,1
3430,116.339587,39.990045,海淀 - 五道口嘉园,5
3431,116.347573,39.951726,海淀 - 交大东路19号院,4
3432,116.349052,39.951303,海淀 - 交大东路34号院,3
3433,116.349509,39.948524,海淀 - 交大东路56号院,4
3434,116.345503,39.949669,海淀 - 交大嘉园,17
3435,116.346198,39.954703,海淀 - 交大家属院,2
3436,116.349303,39.951736,海淀 - 交大东路32号院,3
3437,116.345566,39.953409,海淀 - 交大畅园,2
3438,116.286316,39.939299,海淀 - 五福玲珑居,63
3439,116.290412,39.933717,海淀 - 京投银泰琨御府,24
3440,116.244543,39.965808,海淀 - 京泉馨苑,3
3441,116.312706,39.973673,海淀 - 人大北路19号院,6
3442,116.316945,39.974194,海淀 - 人大北路一号院,34
3443,116.316945,39.974194,海淀 - 人民大学北路1号院,20
3444,116.314688,39.973466,海淀 - 人民大学静园,8
3445,116.313533,39.942805,海淀 - 人济山庄,167
3446,116.293106,40.044215,海淀 - 亿城西山公馆,82
3447,116.279515,40.032747,海淀 - 亿城西山华府,30
3448,116.316144,39.897883,海淀 - 什坊院1号院,4
3449,116.232814,39.928903,海淀 - 什坊院甲2号院,6
3450,116.359866,39.953471,海淀 - 今典花园,56
3451,116.361274,39.953634,海淀 - 今典花园二期,17
3452,116.281037,39.90108,海淀 - 今日家园,120
3453,116.332376,39.903204,海淀 - 会城门小区,29
3454,116.351583,39.974249,海淀 - 保利海德公园,24
3455,116.213898,40.035403,海淀 - 保利西山林语,60
3456,116.328342,39.981672,海淀 - 保福寺小区,7
3457,116.326662,39.897928,海淀 - 信悦华庭,1
3458,116.305611,39.974116,海淀 - 倒座庙,12
3459,116.374701,39.990025,海淀 - 健翔园,1
3460,116.332248,40.032215,海淀 - 像树湾,3
3461,116.294028,39.963880,海淀 - 光大水墨风景,72
3462,116.300631,39.963339,海淀 - 光大花园,106
3463,116.315248,39.897722,海淀 - 什坊院3号院,2
3464,116.311580,39.925180,海淀 - 光耀东方峰会,4
3465,116.303449,39.979007,海淀 - 八一中学家属区宿舍楼,16
3466,116.292721,39.921775,海淀 - 八宝庄,25
3467,116.322078,39.899256,海淀 - 光耀东方广场,1
3468,116.277879,39.930149,海淀 - 八里庄路61号院,17
3469,116.269935,39.906019,海淀 - 六建大院,3
3470,116.350519,40.006048,海淀 - 六道口村甲39号院,1
3471,116.297907,40.029335,海淀 - 六郎庄新村,8
3472,116.250485,40.065370,海淀 - 六里屯小区,9
3473,116.250397,39.928271,海淀 - 兰德华庭,53
3474,116.331630,39.909960,海淀 - 军博水科院,30
3475,116.325665,39.904936,海淀 - 军博铁道部小区,6
3476,116.354356,40.006543,海淀 - 农大家属区,2
3477,116.29024,40.029461,海淀 - 农大绿苑,2
3478,116.376524,39.969347,海淀 - 军博电信宿舍,1
3479,116.323513,39.962536,海淀 - 农影小区,4
3480,116.286602,39.943528,海淀 - 农林科学院,1
3481,116.326162,39.957775,海淀 - 农科院教师家属楼,1
3482,116.32971,39.958494,海淀 - 农科院小区,5
3483,116.348971,40.038985,海淀 - 前屯57号院,2
3484,116.350043,40.038236,海淀 - 前屯路58号院,1
3485,116.338193,40.031616,海淀 - 力度家园,6
3486,116.343499,40.016538,海淀 - 八家嘉苑,139
3487,116.335681,39.946282,海淀 - 动物园宿舍,8
3488,116.358101,39.966978,海淀 - 北三环中路46号院,8
3489,116.325360,40.034306,海淀 - 加气厂宿舍,1
3490,116.277393,39.926077,海淀 - 北京印象,12
3491,116.338193,40.031616,海淀 - 力度小区,5
3492,116.349654,40.046872,海淀 - 北京城建·世华龙樾,18
3493,116.324453,39.966233,海淀 - 北京科技会展中心公寓,40
3494,116.349154,40.037629,海淀 - 北京科技大学家属楼,30
3495,116.319463,39.948242,海淀 - 北京舞蹈学院小区,14
3496,116.351917,40.033058,海淀 - 北京长毛绒厂宿舍,8
3497,116.314453,40.035921,海淀 - 北京颐泉汇,1
3498,116.250638,39.979007,海淀 - 北坞嘉园南里,4
3499,116.246218,39.978194,海淀 - 北坞嘉园西里,2
3500,116.348328,40.062533,海淀 - 北新家园,9
3501,116.305065,39.947376,海淀 - 北无宿舍,4
3502,116.301231,39.933517,海淀 - 北洼路25号院,7
3503,116.304788,39.936928,海淀 - 北洼路28号院,25
3504,116.300941,39.931759,海淀 - 北洼路29号院,1
3505,116.303252,39.933893,海淀 - 北洼路32号院,5
3506,116.301748,39.92956,海淀 - 北洼路44号院,1
3507,116.299074,39.931652,海淀 - 北洼路又一村,7
3508,116.305861,39.939171,海淀 - 北洼东里,24
3509,116.348309,39.976693,海淀 - 北航家属院,13
3510,116.328014,39.900874,海淀 - 北蜂窝15号院,3
3511,116.324767,39.901186,海淀 - 北蜂窝103号院,1
3512,116.330236,39.897851,海淀 - 北蜂窝30号院,7
3513,116.304712,39.940755,海淀 - 北洼路环保局宿舍,4
3514,116.325825,39.900549,海淀 - 北蜂窝66号院,3
3515,116.358367,39.973464,海淀 - 北影小区,22
3516,116.331207,39.900078,海淀 - 北蜂窝中路2号院,4
3517,116.302317,39.937678,海淀 - 北洼西里,82
3518,116.178642,40.047726,海淀 - 北辰香麓,11
3519,116.30068,39.950543,海淀 - 半壁街南路1号院,20
3520,116.308240,39.894470,海淀 - 华尔街观典,5
3521,116.334575,40.033155,海淀 - 华润万橡府,3
3522,116.268774,39.929486,海淀 - 半壁店90号院,1
3523,116.333743,39.99236,海淀 - 华清嘉园,417
3524,116.306054,39.944567,海淀 - 华澳中心,27
3525,116.306111,39.944443,海淀 - 华澳中心二期,28
3526,116.380194,40.061414,海淀 - 华鸿家园,1
3527,116.323864,39.90454,海淀 - 博望园,2
3528,116.315047,40.057881,海淀 - 博雅德园,39
3529,116.294786,40.026143,海淀 - 博雅西园,32
3530,116.304862,39.958327,海淀 - 厂洼小区,37
3531,116.301997,39.952963,海淀 - 厂洼街17号院,1
3532,116.305607,39.952698,海淀 - 厂洼街1号院,16
3533,116.303228,39.954081,海淀 - 厂洼街甲5号院,1
3534,116.300254,39.955949,海淀 - 厂洼西街1号院,3
3535,116.320709,40.014113,海淀 - 厢白旗甲1号院,1
3536,116.31977,40.014143,海淀 - 厢白旗甲2号院,4
3537,116.327598,39.966826,海淀 - 双安青年公寓,10
3538,116.32964,39.967848,海淀 - 双榆树东里,66
3539,116.325774,39.972807,海淀 - 双榆树北路,1
3540,116.33075,39.965851,海淀 - 双榆树南里,10
3541,116.324688,39.968628,海淀 - 双榆树西里,31
3542,116.34483,40.012071,海淀 - 双清路14号院,8
3543,116.343681,40.007997,海淀 - 双清路18号院,1
3544,116.299845,39.939481,海淀 - 双紫小区,18
3545,116.29466,39.925025,海淀 - 名仕花园,8
3546,116.344107,40.042222,海淀 - 君安家园,3
3547,116.301876,39.890737,海淀 - 吴家场小区,4
3548,116.316515,39.966890,海淀 - 友谊社区,8
3549,116.352239,39.968577,海淀 - 和景园,5
3550,116.322155,40.037951,海淀 - 和韵佳园,2
3551,116.323474,39.971731,海淀 - 双榆树北里,74
3552,116.348462,39.95216,海淀 - 品阁,2
3553,116.334899,39.98863,海淀 - 唐宁ONE,85
3554,116.272451,40.069269,海淀 - 唐家岭,5
3555,116.277667,40.068586,海淀 - 唐家岭新城,22
3556,116.343675,39.961376,海淀 - 四道口9号院,2
3557,116.260957,39.906822,海淀 - 嘉德公寓,5
3558,116.321831,39.944970,海淀 - 国家图书馆小区,3
3559,116.270252,39.960642,海淀 - 和泓四季,39
3560,116.297423,39.908419,海淀 - 国悦府,8
3561,116.319607,40.016661,海淀 - 圆明园东里,28
3562,116.291228,40.019746,海淀 - 圆明园花园别墅,7
3563,116.287179,40.021202,海淀 - 圆明园西路2号院,1
3564,116.322934,39.926361,海淀 - 后白堆子小区,6
3565,116.32778,39.933526,海淀 - 国兴家园,6
3566,116.273901,40.024599,海淀 - 圆明园西路甲1号院,3
3567,116.240998,39.928676,海淀 - 圣华里,1
3568,116.341561,39.990787,海淀 - 地质大学家属院,91
3569,116.279125,40.022781,海淀 - 圆明园西路3号院,6
3570,116.28602,39.96074,海淀 - 垂虹园,25
3571,116.246703,39.961141,海淀 - 四季香山,15
3572,116.350687,40.011826,海淀 - 城华园,43
3573,116.365316,39.9804,海淀 - 塔院,19
3574,116.35949,39.980204,海淀 - 塔院晴冬园,9
3575,116.361268,39.98062,海淀 - 塔院朗秋园,7
3576,116.359219,39.977561,海淀 - 塔院迎春园,44
3577,116.265553,39.921628,海淀 - 塞纳维拉永定华庭,26
3578,116.361655,39.977993,海淀 - 塔院消夏园,24
3579,116.325067,39.928704,海淀 - 增光佳苑,8
3580,116.328715,39.927945,海淀 - 增光路21号院,13
3581,116.323638,39.927646,海淀 - 增光路36号院,1
3582,116.331723,39.927886,海淀 - 增光路16号院,4
3583,116.318695,39.92718,海淀 - 增光路44号院,3
3584,116.315357,39.930431,海淀 - 增光路45号院,4
3585,116.330571,39.927831,海淀 - 增光路小区,11
3586,116.313981,39.928346,海淀 - 增光路甲51号院,21
3587,116.268566,39.905936,海淀 - 复兴路32号院,1
3588,116.257606,39.905328,海淀 - 复兴路40号院,8
3589,116.253777,39.906213,海淀 - 复兴路46号院,6
3590,116.290971,39.908579,海淀 - 复兴路63号院,5
3591,116.271138,39.908854,海淀 - 复兴路79号院,8
3592,116.294103,39.907827,海淀 - 复兴路乙59号,18
3593,116.321342,39.927915,海淀 - 增光路40号院,1
3594,116.329388,39.905828,海淀 - 复兴路乙6号院,4
3595,116.299341,39.908508,海淀 - 复兴路甲49号院,33
3596,116.267837,39.908487,海淀 - 复兴路81号院,11
3597,116.286998,39.907930,海淀 - 复兴路甲65院,14
3598,116.313628,39.935741,海淀 - 外文局宿舍,3
3599,116.328569,39.950878,海淀 - 大慧寺12号院,1
3600,116.320421,39.935675,海淀 - 外文印刷厂住宅小区,2
3601,116.332455,39.953439,海淀 - 大慧寺19号院,1
3602,116.332812,39.954873,海淀 - 大慧寺20号院,4
3603,116.292748,39.909221,海淀 - 复兴路61号院,48
3604,116.332434,39.95589,海淀 - 大慧寺21号院,9
3605,116.32608,39.950988,海淀 - 大慧寺5号院,3
3606,116.327088,39.952405,海淀 - 大慧寺7号院,4
3607,116.278464,40.015626,海淀 - 大有北里,8
3608,116.334537,39.955348,海淀 - 大柳树13号院,7
3609,116.334939,39.956682,海淀 - 大柳树3号院,1
3610,116.332986,39.95543,海淀 - 大柳树9号院,6
3611,116.333966,39.953055,海淀 - 大柳树甲17号院,5
3612,116.303975,39.98195,海淀 - 大河庄苑,206
3613,116.323543,39.976839,海淀 - 大泥湾,4
3614,116.235221,40.085497,海淀 - 大牛坊回迁房,13
3615,116.330567,39.991513,海淀 - 大通成府公馆,15
3616,116.339350,39.964569,海淀 - 大钟寺甲133号院,3
3617,116.324191,39.960957,海淀 - 天作国际中心,25
3618,116.35335,39.95302,海淀 - 天兆家园,16
3619,116.27217,40.022502,海淀 - 天秀花园古月园,2
3620,116.272486,40.026836,海淀 - 天秀花园澄秀园,9
3621,116.280650,40.019667,海淀 - 天秀花园荷塘月舍,1
3622,116.248796,39.96781,海淀 - 天香颐北里,3
3623,116.266439,39.898452,海淀 - 太平路44号院,11
3624,116.244826,39.928943,海淀 - 大苑海淀名著,12
3625,116.278026,39.898249,海淀 - 太平路苗圃宿舍,1
3626,116.347068,39.973409,海淀 - 太月园,54
3627,116.370898,39.990545,海淀 - 太极小区,4
3628,116.342791,39.963280,海淀 - 大钟寺甲8号院,1
3629,116.355253,40.012182,海淀 - 学知园,9
3630,116.27351,40.019706,海淀 - 天秀花园安和园,5
3631,116.346932,39.958201,海淀 - 学院南路,4
3632,116.357815,39.956278,海淀 - 学院南路32号院,12
3633,116.338816,39.956975,海淀 - 学院南路60号院,3
3634,116.331854,39.956684,海淀 - 学院南路72号院,2
3635,116.269200,39.900130,海淀 - 太平路甲40号院,1
3636,116.367234,39.956936,海淀 - 学院南路8号,5
3637,116.268552,39.898630,海淀 - 太平路甲21号院,1
3638,116.340872,39.970826,海淀 - 太阳园,42
3639,116.351356,40.002961,海淀 - 学院路14号院,9
3640,116.34351,39.984764,海淀 - 学院路37号院,4
3641,116.362498,39.984473,海淀 - 学院路38号院,5
3642,116.327758,40.0514,海淀 - 安宁佳园,4
3643,116.35597,39.957542,海淀 - 学院南路34号院,1
3644,116.32597,40.05021,海淀 - 安宁庄东路2号院,1
3645,116.330759,40.046214,海淀 - 安宁里小区,3
3646,116.276059,39.929788,海淀 - 安装宿舍,13
3647,116.349163,39.972722,海淀 - 宏嘉丽园,21
3648,116.352572,39.958969,海淀 - 学院派,14
3649,116.286201,39.922355,海淀 - 定慧东里,8
3650,116.281292,39.926268,海淀 - 定慧北里,12
3651,116.286201,39.922355,海淀 - 定慧寺东里,12
3652,116.281292,39.926268,海淀 - 定慧寺北里,2
3653,116.282347,39.922638,海淀 - 定慧寺西里,9
3654,116.276437,39.929161,海淀 - 定慧福里,6
3655,116.131216,40.070177,海淀 - 安河家园,97
3656,116.281992,39.925419,海淀 - 定慧寺小区,2
3657,116.368589,40.038507,海淀 - 宝盛北里,10
3658,116.282347,39.922638,海淀 - 定慧西里,12
3659,116.369059,40.035267,海淀 - 宝盛里,24
3660,116.365944,39.956271,海淀 - 学院南路乙10号院,2
3661,116.371630,40.033558,海淀 - 宝盛里观澳园,5
3662,116.371347,40.037615,海淀 - 宝盛里观林园,7
3663,116.380109,40.062991,海淀 - 富力桃园,3
3664,116.37956,40.06382,海淀 - 富力桃园C区,5
3665,116.318495,40.039312,海淀 - 宜品上层,2
3666,116.334097,39.95448,海淀 - 富海中心,1
3667,116.353981,39.999792,海淀 - 富润家园,39
3668,116.378193,39.979993,海淀 - 小关街,1
3669,116.305234,39.966675,海淀 - 小南庄,68
3670,116.303437,39.966624,海淀 - 小南庄甲26号院,7
3671,116.322389,39.969749,海淀 - 小泥湾社区,7
3672,116.349828,40.039756,海淀 - 小营东路6号院,1
3673,116.332102,40.034893,海淀 - 小营西路30号院,1
3674,116.32186,40.041939,海淀 - 宣海家园,6
3675,116.183775,40.046598,海淀 - 尚峰尚水,26
3676,116.342822,39.988601,海淀 - 展春园,30
3677,116.226638,39.943297,海淀 - 巨山馨苑,3
3678,116.271285,39.955748,海淀 - 常青园一区,13
3679,116.364928,39.972464,海淀 - 庚坊国际,1
3680,116.295819,39.962298,海淀 - 康桥水郡,71
3681,116.337075,39.97795,海淀 - 希格玛公寓,16
3682,116.372497,40.062795,海淀 - 建材城东一里,3
3683,116.288376,40.026031,海淀 - 广泰小区,11
3684,116.352055,40.062501,海淀 - 建材城西一里,9
3685,116.347789,40.015794,海淀 - 建清园,17
3686,116.317400,39.927490,海淀 - 工商大学家属院,9
3687,116.27147,39.96284,海淀 - 常青园北里,8
3688,116.330758,39.930731,海淀 - 建设部大院,102
3689,116.354964,40.063525,海淀 - 建材城西二里,8
3690,116.346528,40.0287,海淀 - 强佑清河新城,44
3691,116.319008,40.043547,海淀 - 当代城市家园,82
3692,116.317796,39.910789,海淀 - 彩电中心宿舍小区,1
3693,116.326557,39.928567,海淀 - 彩电宿舍,15
3694,116.243473,39.970476,海淀 - 御墅临枫,40
3695,116.256576,39.952979,海淀 - 德顺园,9
3696,116.365936,39.953677,海淀 - 志强北园,12
3697,116.367122,39.951738,海淀 - 志强南园,8
3698,116.261425,39.931538,海淀 - 幸福时光圆梦居,4
3699,116.369186,39.993011,海淀 - 志新北里,15
3700,116.367229,39.98993,海淀 - 志新村,39
3701,116.330758,39.930731,海淀 - 建设部家属楼,2
3702,116.364548,39.994912,海淀 - 志新西路七号院,1
3703,116.284064,39.967179,海淀 - 怡丽南园,4
3704,116.30179,39.962086,海淀 - 怡水园,11
3705,116.360712,40.037355,海淀 - 怡清园,18
3706,116.303708,39.963249,海淀 - 怡秀园,10
3707,116.320286,40.040487,海淀 - 怡美家园,25
3708,116.282933,39.927347,海淀 - 恩济庄82号院,3
3709,116.285871,39.930796,海淀 - 恩济里,36
3710,116.266279,40.017348,海淀 - 悦园,1
3711,116.312351,39.998469,海淀 - 成府北河沿,20
3712,116.342687,39.991143,海淀 - 成府路20号院,6
3713,116.336826,39.994263,海淀 - 成府路35号院,28
3714,116.255056,39.998958,海淀 - 御园,6
3715,116.296995,39.996018,海淀 - 挂甲屯,6
3716,116.366045,39.984024,海淀 - 戛纳35号,1
3717,116.323484,39.965350,海淀 - 数码银座,3
3718,116.363066,39.952123,海淀 - 文慧园10号公寓,3
3719,116.364277,39.950710,海淀 - 文慧园15号16公寓,1
3720,116.283873,39.931967,海淀 - 恩济庄46号院,2
3721,116.358011,39.951890,海淀 - 文慧园56号公寓,5
3722,116.362232,39.952838,海淀 - 文慧园北路26号院,1
3723,116.362193,39.955677,海淀 - 文慧园北路4号院,7
3724,116.363096,39.955258,海淀 - 文慧园北路甲6号院,6
3725,116.347428,40.006785,海淀 - 文成杰座,3
3726,116.327791,39.993215,海淀 - 文津国际,34
3727,116.362708,39.94947,海淀 - 文慧园,29
3728,116.347948,40.046789,海淀 - 文龙家园,2
3729,116.315237,39.978318,海淀 - 新中关,8
3730,116.269629,39.897961,海淀 - 新兴年代,5
3731,116.319266,39.905370,海淀 - 新华社社区,45
3732,116.303367,39.912490,海淀 - 新华联国际,47
3733,116.364693,39.950991,海淀 - 文慧园13号公寓,1
3734,116.372451,39.958067,海淀 - 新外大街15号院,3
3735,116.353007,40.065006,海淀 - 新康园,12
3736,116.323817,39.982764,海淀 - 新科祥园,23
3737,116.273360,40.030122,海淀 - 新梅园,11
3738,116.2991,39.964817,海淀 - 新纪元家园,18
3739,116.327722,39.934638,海淀 - 新苑街10号院,2
3740,116.304081,39.961624,海淀 - 新起点嘉园,39
3741,116.368451,39.96618,海淀 - 新街口外大街3号院,4
3742,116.28208,39.96057,海淀 - 时雨园,10
3743,116.309313,39.940561,海淀 - 昌运宫,20
3744,116.306744,39.942592,海淀 - 昌运宫9号院,1
3745,116.350848,39.967111,海淀 - 明光北里,37
3746,116.359719,40.066936,海淀 - 旗胜家园,13
3747,116.281906,39.962695,海淀 - 春荫园,29
3748,116.282498,39.958466,海淀 - 晨月园,17
3749,116.349911,39.960938,海淀 - 明光村,25
3750,116.306437,39.91375,海淀 - 普惠北里,34
3751,116.308334,39.912865,海淀 - 普惠南里,66
3752,116.249854,39.931057,海淀 - 景宜里,17
3753,116.326673,39.92929,海淀 - 景王坟小区,20
3754,116.288373,39.963011,海淀 - 晴波园,35
3755,116.285406,39.96583,海淀 - 晴雪园,32
3756,116.350765,39.944881,海淀 - 智地钻河公馆,7
3757,116.310937,40.050827,海淀 - 智学苑,40
3758,116.353474,39.957608,海淀 - 智慧大厦,8
3759,116.328790,39.911250,海淀 - 晾果厂3号院,3
3760,116.294173,39.941494,海淀 - 曙光花园望塔园,18
3761,116.289508,39.943705,海淀 - 曙光花园望山园,75
3762,116.280847,39.945276,海淀 - 曙光花园望福园,8
3763,116.276635,39.935753,海淀 - 曙光花园美丽西园,13
