,lon,lat,name,number,location
4305,116.34658,39.887291,西城 - 广外南街,15,西城
4306,116.339253,39.880554,西城 - 广安小区,15,西城
4307,116.364017,39.888947,西城 - 广安门内大街200号楼,1,西城
4308,116.373114,39.955085,西城 - 小西天东里,1,西城
4309,116.350844,39.891571,西城 - 广安门北街20号楼,12,西城
4310,116.334443,39.891989,西城 - 广源小区,8,西城
4311,116.351199,39.900688,西城 - 广电总局西便门小区,15,西城
4312,116.380533,39.897327,西城 - 庄胜二期,178,西城
4313,116.353728,39.890321,西城 - 广信嘉园,8,西城
4314,116.367521,39.895422,西城 - 康乐里,17,西城
4315,116.333256,39.875412,西城 - 康宁居,8,西城
4316,116.354454,39.877053,西城 - 建功东里,1,西城
4317,116.352043,39.878895,西城 - 建功北里,7,西城
4318,116.352962,39.881169,西城 - 建功北里二区,1,西城
4319,116.351269,39.879195,西城 - 建功北里四区,1,西城
4320,116.338337,39.87877,西城 - 广外车站西街15号院,10,西城
4321,116.350973,39.910762,西城 - 建邦·礼仕阁,47,西城
4322,116.382633,39.96654,西城 - 德外大街4号院,4,西城
4323,116.361778,39.93780200000001,西城 - 小后仓小区,1,西城
4324,116.390612,39.94785200000001,西城 - 德胜世嘉,5,西城
4325,116.382279,39.961829,西城 - 德胜君玺,3,西城
4326,116.377097,39.95681,西城 - 德胜里一区,43,西城
4327,116.346408,39.940243,西城 - 德宝新园,27,西城
4328,116.377063,39.954951,西城 - 德胜里二区,2,西城
4329,116.38075,39.954569,西城 - 德隆家园,8,西城
4330,116.367876,39.892361,西城 - 思源胡同,5,西城
4331,116.337597,39.887621,西城 - 恒昌花园,4,西城
4332,116.357142,39.878661,西城 - 恬心家园,4,西城
4333,116.3933,39.928797,西城 - 恭俭胡同,1,西城
4334,116.365032,39.895295,西城 - 感化胡同3号院,12,西城
4335,116.341623,39.927389,西城 - 扣钟北里,23,西城
4336,116.375,39.9359,西城 - 护国寺,13,西城
4337,116.360763,39.891215,西城 - 报国寺1号院,4,西城
4338,116.35987,39.89259000000001,西城 - 报国寺商业部宿舍,4,西城
4339,116.381504,39.961492,西城 - 德外大街12号院,2,西城
4340,116.339407,39.933538,西城 - 文兴东街,1,西城
4341,116.335435,39.93587700000001,西城 - 文兴街3号院,5,西城
4342,116.346408,39.940243,西城 - 德宝小区,2,西城
4343,116.354064,39.931313,西城 - 文华园,2,西城
4344,116.38746,39.96731,西城 - 文联宿舍,9,西城
4345,116.353693,39.903645,西城 - 新302温馨家园,17,西城
4346,116.349019,39.940213,西城 - 新兴中巷,4,西城
4347,116.375514,39.954532,西城 - 德胜里西街3号院,1,西城
4348,116.367229,39.900791,西城 - 新华社家属楼,26,西城
4349,116.350192,39.935361,西城 - 新华里12号院,8,西城
4350,116.381588,39.901933,西城 - 新壁街小区,6,西城
4351,116.365985,39.947431,西城 - 德胜门西大街甲5号院,6,西城
4352,116.37183,39.963735,西城 - 新外大街6号院,5,西城
4353,116.361739,39.876914,西城 - 新安中里,1,西城
4354,116.361296,39.874958,西城 - 新安南里,1,西城
4355,116.372403,39.958193,西城 - 新康街3号院,2,西城
4356,116.37542,39.958704,西城 - 新康街甲一号,12,西城
4357,116.37433500000002,39.956263,西城 - 新德街20号,4,西城
4358,116.374364,39.957059,西城 - 新德街35号院,28,西城
4359,116.375835,39.957395,西城 - 新德街甲31号院,1,西城
4360,116.369431,39.90357,西城 - 新文化街小区,83,西城
4361,116.375186,39.960322,西城 - 新明胡同,13,西城
4362,116.345256,39.874155,西城 - 政泰家园,1,西城
4363,116.374133,39.960355,西城 - 新明胡同住宅,38,西城
4364,116.373884,39.950268,西城 - 新海苑,20,西城
4365,116.37125,39.903568,西城 - 新融苑,1,西城
4366,116.371085,39.958617,西城 - 新街口外大街,6,西城
4367,116.361934,39.949032,西城 - 文慧园1号楼,1,西城
4368,116.371804,39.961038,西城 - 新街口外大街10号院,1,西城
4369,116.345783,39.926678,西城 - 展览路24号院,9,西城
4370,116.371258,39.952288,西城 - 新街口外大街31号院,1,西城
4371,116.372266,39.953907,西城 - 新街口外大街甲28号院,1,西城
4372,116.370308,39.944737,西城 - 新街口西里一区,51,西城
4373,116.366243,39.943897,西城 - 新街口西里三区,56,西城
4374,116.368138,39.94527,西城 - 新街口西里二区,40,西城
4375,116.376426,39.965036,西城 - 新风北街,10,西城
4376,116.374664,39.964616,西城 - 新风北里,7,西城
4377,116.375675,39.942527,西城 - 新街口东街,2,西城
4378,116.377032,39.960737,西城 - 新风南里,52,西城
4379,116.375321,39.961051,西城 - 新风街,22,西城
4380,116.378226,39.963192,西城 - 新风街1号院,30,西城
4381,116.393941,39.944958,西城 - 旧鼓楼大街,13,西城
4382,116.355175,39.949476,西城 - 时代之光,9,西城
4383,116.355175,39.949476,西城 - 时代之光名苑,33,西城
4384,116.345664,39.921286,西城 - 月坛北小街,1,西城
4385,116.345681,39.920129,西城 - 月坛北小街甲7号院,1,西城
4386,116.353892,39.918757,西城 - 月坛北街1号院,6,西城
4387,116.366414,39.883949,西城 - 春风小区,5,西城
4388,116.348426,39.914183,西城 - 月坛南街19号院,2,西城
4389,116.347525,39.91459,西城 - 月坛南街31号院,28,西城
4390,116.346817,39.914498,西城 - 月坛南街37号院,16,西城
4391,116.372439,39.954026,西城 - 普天大院,15,西城
4392,116.345907,39.914606,西城 - 月坛南街小区,20,西城
4393,116.349215,39.917145,西城 - 月坛西街21号院,7,西城
4394,116.349922,39.915259000000006,西城 - 月坛西街东里,9,西城
4395,116.345907,39.914606,西城 - 月坛南街北里,23,西城
4396,116.350174,39.917698,西城 - 月坛西街乙2号院,13,西城
4397,116.347917,39.917551,西城 - 月坛西街西里,5,西城
4398,116.345664,39.921286,西城 - 月坛北街小区,166,西城
4399,116.341331,39.886872,西城 - 朗琴园,120,西城
4400,116.335305,39.934438,西城 - 朝阳庵小区,5,西城
4401,116.337134,39.904132,西城 - 木樨地北里,38,西城
4402,116.337115,39.899166,西城 - 木樨地南里,3,西城
4403,116.389103,39.877756,西城 - 朱雀门,54,西城
4404,116.382218,39.941417,西城 - 松树街小区,1,西城
4405,116.35191,39.883592,西城 - 枣林前街小区,3,西城
4406,116.326994,39.88518,西城 - 格调,9,西城
4407,116.376557,39.893996,西城 - 椿树园,87,西城
4408,116.347651,39.93697,西城 - 榆树馆西里,5,西城
4409,116.349028,39.93592,西城 - 榆树馆东里,4,西城
4410,116.354155,39.896652,西城 - 槐柏树街北里,3,西城
4411,116.355105,39.895405,西城 - 槐柏树街南里,6,西城
4412,116.364489,39.886192,西城 - 樱桃头条,2,西城
4413,116.330525,39.876073,西城 - 欧园,11,西城
4414,116.346735,39.904601,西城 - 正源金融世家华苑,3,西城
4415,116.351631,39.919332,西城 - 武警第二家属院,3,西城
4416,116.327052,39.886447,西城 - 格调小区,5,西城
4417,116.361017,39.897662,西城 - 槐柏树后街1号,9,西城
4418,116.37364,39.876852,西城 - 永乐里,1,西城
4419,116.341262,39.900978,西城 - 汽南小区,26,西城
4420,116.36808700000002,39.885381,西城 - 法源寺西里,7,西城
4421,116.357742,39.92195200000001,西城 - 民康胡同30号院,15,西城
4422,116.329701,39.876476,西城 - 欧园北欧印象,49,西城
4423,116.342596,39.91892,西城 - 洪茂沟小区,6,西城
